,GEOID,water,tree_canopy_perc,potential_tree_canopy,impervious_surface,area,water_acres,tree_canopy_perc_acres,potential_tree_canopy_acres,impervious_surface_acres,poverty_percent,poverty_percent_normalized,incorporated_place_name,incorporated_place_mean_tree_equity_score,poc_percent,poc_percent_normalized,unemployment_rate,unemployment_rate_normalized,dependent_ratio,dependent_ratio_normalized,child_percent,senior_percent,tree_equity_score,congressional_district,mental_health,health_normalized,total_population,tree_canopy_goal,tree_canopy_gap,temperature,temperature_normalized,holc_grade,afternoon_air_average_temperature,evening_air_average_temperature,equity_index,tree_canopy_gap_max
49,517600210001,0.0,0.32220692527013994,0.44046723690304707,0.35450473993056886,116.30794260330578,0.0,37.47522457070707,51.22983810835628,41.23171694444444,0.563931297709924,0.563931297709924,Richmond,82.27933240206322,0.773854961832061,0.771609839611982,0.122772277227723,0.324082702387886,0.590288315629742,0.201284137029144,0.343511450381679,0.027671755725191,91.89873400074543,VA Congressional District 4,20.2,0.531697722935843,1048.0,0.4,0.07779307472986,71.23238095238095,0.481276578570147,D,89.71203137152618,87.38710576808262,0.478980379707488,0.459944858941182
50,517600210002,0.0,0.23751953044994645,0.44245320006788114,0.465819518161124,84.45411291551882,0.0,20.059501244260787,37.36699251836547,39.34037418503213,0.586826347305389,0.586826347305389,Richmond,82.27933240206322,0.823952095808383,0.822204327806481,0.069047619047619,0.182265406162465,0.48576512455516,0.165316628661186,0.263473053892216,0.063473053892215,82.12839400516576,VA Congressional District 4,20.2,0.531697722935843,835.0,0.4,0.162480469550054,73.6939313984169,0.74711406624882,D,90.19737875827664,88.48557638306109,0.505904083186697,0.459944858941182
51,517600211001,0.003601726762770105,0.22570198116530535,0.5129137950514067,0.4340187549429443,371.81169451331493,1.339164130839509,83.91863607208447,190.70734727731863,161.3732487258953,0.469524447421299,0.469524447421299,Richmond,82.27933240206322,0.837606837606838,0.835994631120985,0.044334975369458,0.117031295276731,0.545731707317073,0.185951748438078,0.192636423405654,0.160420775805391,75.54734372366116,VA Congressional District 4,17.0,0.456658742997518,1521.0,0.48,0.254298018834695,72.22492581602374,0.588467407579596,D,91.1535843705888,88.73824598179672,0.442271378805701,0.459944858941182
52,517600212001,1.098768280757271e-06,0.36186874319449647,0.3750550758205885,0.3663242534685406,224.89261398301196,0.0002471048708211227,81.38160757575758,84.34711638888889,82.38361892791552,0.530984204131227,0.530984204131227,Richmond,82.27933240206322,0.823207776427703,0.821452618973466,0.102156640181612,0.269663484008814,0.473589973142346,0.161127033454424,0.160996354799514,0.160388821385176,87.59334758082741,VA Congressional District 4,18.1,0.554430707735813,1646.0,0.48,0.118131256805504,71.96748768472906,0.56066513110532,D,90.93534459292246,87.75747577541469,0.483053863234844,0.459944858941182
53,517600301001,3.523312130221616e-05,0.18684511516215938,0.4896465180318627,0.43040671295919863,91.1714191046832,0.003212253668610491,17.034934302112028,44.64176790863177,39.24079081267218,0.802325581395349,0.802325581395349,Richmond,82.27933240206322,0.988372093023256,0.988256653513559,0.293269230769231,0.774144513574661,1.053050397877984,0.360525343640993,0.085271317829457,0.427648578811369,64.22221382322348,VA Congressional District 4,27.4,0.953452438435538,774.0,0.4,0.213154884837841,73.75182481751825,0.753366321250061,D,91.37355320759171,89.29768705200102,0.772011808635027,0.459944858941182
54,517600301002,0.0,0.09641541303252699,0.48734512720723566,0.6166497100919606,75.0500325137741,0.0,7.235979882920109,36.57526764233241,46.27958079201101,0.949620801733478,0.949620801733478,Richmond,82.27933240206322,0.969305331179322,0.96900060071269,0.245647969052224,0.64843838889521,0.986096256684492,0.337485732920267,0.474959612277867,0.021540118470652,62.45845872918429,VA Congressional District 4,27.4,0.953452438435538,1857.0,0.32,0.223584586967473,73.9585798816568,0.775695031556992,D,91.61530860170632,89.2233836133095,0.772282165709029,0.459944858941182
55,517600302001,4.482480397768415e-05,0.027273667695384564,0.3961155842140653,0.7912311856692126,143.32345360422406,0.006424445713214052,3.908956246556474,56.772653556014696,113.40198612947658,0.58056640625,0.58056640625,Richmond,82.27933240206322,0.54736328125,0.542869595414034,0.08507570295602,0.224574833538318,0.128374655647383,0.04233488127178,0.05224609375,0.0615234375,65.7842486886463,VA Congressional District 4,18.8,0.318658373303995,2048.0,0.4,0.372726332304615,74.40895061728395,0.824333248610769,D,92.06741507412745,89.50090849857507,0.422222889731483,0.459944858941182
56,517600302002,7.109438873864882e-05,0.03490845946648071,0.24799896085428716,0.8802425584861288,180.7252879476584,0.01284855387625507,6.3088413888888875,44.81968361111111,159.08208984618915,1.0,1.0,Richmond,82.27933240206322,0.640070921985816,0.636497618864736,0.334437086092715,0.882815543435917,0.005347593582888,0.0,0.00531914893617,0.0,41.426526245218895,VA Congressional District 4,18.8,0.318658373303995,564.0,0.48,0.445091540533519,74.12546125461255,0.793717544562307,D,91.56552568097604,89.26762755120633,0.605281513361159,0.459944858941182
57,517600305001,0.013315561031742461,0.040340930402993816,0.36766008523260074,0.8054515394669645,428.20973667355366,5.701852883063072,17.27437918503214,157.43562828282825,344.90219161845727,0.378414688759516,0.378414688759516,Richmond,82.27933240206322,0.41871921182266,0.412948373672885,0.030415890751086,0.080289005732647,0.042483660130719,0.012778903615362,0.005821764442454,0.034930586654725,72.10248660841873,VA Congressional District 4,15.7,0.207914727471026,2233.0,0.48,0.439659069597006,72.875587858059,0.658736275260565,D,90.88368627657559,88.76756512596782,0.291846995752,0.459944858941182
58,517600305002,0.0008123422310542994,0.004122125094906303,0.3544355678588466,0.9497752484361457,73.55381087695133,0.05975086683032864,0.30319800964187327,26.070086726354454,69.85958899908172,0.751889168765743,0.751889168765743,Richmond,82.27933240206322,0.555165496489468,0.550749269469057,0.178832116788321,0.472064190639759,0.076673866090713,0.024544106211318,0.0,0.071213640922768,67.15538381478866,VA Congressional District 4,15.7,0.207914727471026,1994.0,0.32,0.315877874905094,74.76060606060607,0.862310613540188,D,92.5408910209688,88.9200068405786,0.478245346016182,0.459944858941182
59,517600402001,0.0,0.04886236405530861,0.35216045556598446,0.7734861856384161,125.57957464876031,0.0,6.13611489439853,44.224160218089985,97.13406618916436,0.626410835214447,0.626410835214447,Richmond,82.27933240206322,0.595967429236138,0.591956275555269,0.130254996554101,0.343834880609721,0.087268128161889,0.028189701086291,0.034509499806126,0.04575416828228,72.3132661441087,VA Congressional District 4,17.4,0.252995900311808,2579.0,0.32,0.271137635944691,75.80035335689045,0.974599114273558,D,92.46586437593139,89.238385974774,0.469664451175182,0.459944858941182
60,517600402002,0.00011480525136708514,0.020055141058817786,0.5511202978395797,0.8294853172049639,875.9202698645546,0.10056024675932525,17.566704568411385,482.7374400114784,726.5630028948576,0.397210743801653,0.397210743801653,Richmond,82.27933240206322,0.378615702479339,0.372446724796372,0.029813664596273,0.07869930580928,0.080357142857143,0.025811559745372,0.003099173553719,0.071280991735537,64.60166437633639,VA Congressional District 4,17.4,0.252995900311808,1936.0,0.48,0.459944858941182,76.005331302361,0.996735902955332,D,92.31356558902685,89.8427740099941,0.353983356236636,0.459944858941182
61,517600403001,0.0,0.037432019854641174,0.3108193127298974,0.8395880856713872,128.04148318181817,0.0,4.792851340679522,39.79776580348943,107.50210375114783,0.818872017353579,0.818872017353579,Richmond,82.27933240206322,0.534780189204229,0.530161580974307,0.313253012048193,0.826895818568391,0.032461936225223,0.00933032502982,0.015581524763495,0.015859766277129,64.64119092211999,VA Congressional District 4,26.1,0.428519022209903,3594.0,0.32,0.282567980145359,74.54939341421144,0.839500502386897,D,92.22507449889753,88.97872366463035,0.575546544420483,0.459944858941182
62,517600404001,0.0,0.02200878455958738,0.2765204395924839,0.8949789498623996,67.79206027318641,0.0,1.492020849403122,18.74589030762167,60.67246691230487,0.617255621844883,0.617255621844883,Richmond,82.27933240206322,0.276909334524341,0.269730636581893,0.085949177877429,0.226880550426448,0.240443213296399,0.080898828120186,0.023224653863332,0.170611880303707,85.88626335792627,VA Congressional District 4,18.1,0.333290293812577,2239.0,0.2,0.177991215440413,72.88925081433224,0.660211819251869,C,90.99017592560787,89.35391813951034,0.364711291672976,0.459944858941182
63,517600404002,0.0,0.03649284253578732,0.2787934560327198,0.8453680981595092,48.33376584022038,0.0,1.7638365059687786,13.475137621671255,40.859823705234156,0.615953947368421,0.615953947368421,Richmond,82.27933240206322,0.089611419508327,0.080573265730882,0.092436974789916,0.244006426099851,0.206698564593301,0.069286946372944,0.035685963521015,0.135606661379857,81.66442347478416,VA Congressional District 4,18.1,0.333290293812577,1261.0,0.32,0.283507157464213,70.86574074074075,0.441680919297201,C,90.57440301756189,88.09835085526333,0.297465299780313,0.459944858941182
64,517600405001,0.00041925853681744113,0.03915613370735378,0.29036758515856703,0.8588647904166679,83.06859438246097,0.034827217336272094,3.2526449885215794,24.1204271533517,71.34469090449953,0.297671491504091,0.297671491504091,Richmond,82.27933240206322,0.118942731277533,0.110195772833537,0.055502392344498,0.146509991556431,0.211128048780488,0.070811177578769,0.03335431088735,0.140969162995595,86.50292238275071,VA Congressional District 4,12.9,0.1571721934206,1589.0,0.32,0.280843866292646,71.81233243967829,0.543908992464777,C,90.29133552739219,88.38784679527218,0.221044936559701,0.459944858941182
65,517600405002,0.0005505399249394586,0.03934748484281168,0.3211055746770547,0.851787180114921,68.63493591368227,0.03778627246614319,2.700612100550964,22.039060539485764,58.46235851928374,0.27292817679558,0.27292817679558,Richmond,82.27933240206322,0.149171270718232,0.140724415102619,0.009377664109122,0.024754275111579,0.222972972972973,0.074887138192209,0.075690607734807,0.106629834254144,86.49137925603881,VA Congressional District 4,12.9,0.1571721934206,1810.0,0.32,0.280652515157188,72.86731391585761,0.657842722982747,C,90.33585501575409,88.30602065018405,0.221384820267556,0.459944858941182
66,517600406001,0.0,0.083087854782851,0.31463383888645624,0.8317211363666521,74.49033936639118,0.0,6.1892425,23.43718143480257,61.95518970615244,0.361362426822778,0.361362426822778,Richmond,82.27933240206322,0.223523150612028,0.215814445428573,0.012160228898426,0.032099427753934,0.164910105393676,0.054907106449437,0.028206492815327,0.113358169238957,88.44354856889642,VA Congressional District 4,13.0,0.111022652390499,1879.0,0.32,0.236912145217149,72.06268656716418,0.570946225192635,C,90.89176448739784,88.54849889448428,0.224358714006309,0.459944858941182
67,517600407001,0.0,0.11858304755147359,0.3777985088245642,0.6948068727799895,169.257879607438,0.0,20.071115185950415,63.9453745224977,117.60153802341597,0.216039279869067,0.216039279869067,Richmond,82.27933240206322,0.11681136543015,0.108043247216911,0.032961190855928,0.08700784939175,0.25197628458498,0.084867476932145,0.080505130228887,0.120757695343331,87.53917578253156,VA Congressional District 4,11.5,0.102354455824167,2534.0,0.4,0.281416952448526,72.55059132720105,0.623637965003834,C,91.14758594887681,88.91173650128819,0.203658379039646,0.459944858941182
68,517600408001,5.976603355687002e-05,0.12101763027576641,0.3645647102668361,0.7417513549242244,140.56600732093662,0.008401072710498335,17.010965103305782,51.24540573232323,104.26502638659318,0.270997375328084,0.270997375328084,Richmond,82.27933240206322,0.152887139107612,0.144477173882146,0.051367025683513,0.135593839855743,0.247135842880524,0.083201831004961,0.064304461942257,0.133858267716535,85.0407951906877,VA Congressional District 4,11.8,0.136398918066315,1524.0,0.4,0.278982369724234,73.34177215189874,0.709082292612834,C,91.24469010901137,89.0647284321706,0.246625238458347,0.459944858941182
69,517600409001,0.0,0.13438710105271048,0.388542726897892,0.6906628529578829,85.70075835858586,0.0,11.517076473829201,33.29840634986226,59.190330268595034,0.148992112182296,0.148992112182296,Richmond,82.27933240206322,0.067484662576687,0.058226838829705,0.00407747196738,0.010763326737423,0.107766990291262,0.035243571022637,0.063978965819457,0.03330411919369,91.48897396212983,VA Congressional District 4,11.4,0.095001714958347,1141.0,0.4,0.26561289894729,71.73958333333333,0.536052383353737,C,90.69683501273836,88.39448573967226,0.147379991180691,0.459944858941182
70,517600409002,0.0,0.12466041647328197,0.3163309508338748,0.752452117949194,79.86191095041322,0.0,9.955619079430669,25.26279422635445,60.092264038108354,0.293405114401077,0.293405114401077,Richmond,82.27933240206322,0.294751009421265,0.287749440020213,0.018200202224469,0.048043180871944,0.297816593886463,0.100641600276833,0.127187079407806,0.10228802153432,90.170150893755,VA Congressional District 4,11.4,0.095001714958347,1486.0,0.32,0.195339583526718,71.99721448467966,0.563875505212549,C,91.48358461077348,88.77739479827173,0.23145275929016,0.459944858941182
71,517600410001,0.0,0.06775234922789053,0.2926613616268789,0.8000699113770485,60.087321935261706,0.0,4.071057219926538,17.585237454086318,48.07405833562902,0.137148047229791,0.137148047229791,Richmond,82.27933240206322,0.119891008174387,0.111153464031714,0.0,0.0,0.339416058394161,0.114956405177073,0.133514986376022,0.119891008174387,92.71132133603696,VA Congressional District 4,10.5,0.067562870150475,1101.0,0.32,0.252247650772109,70.17037037037036,0.36658373306519,C,90.15107705387076,88.10440880732266,0.132900753275707,0.459944858941182
72,517600410002,0.0,0.0579335305491745,0.30875572228924625,0.827017468475764,59.808340229568415,0.0,3.464908305785124,18.46616728650138,49.462542130394866,0.204130262112788,0.204130262112788,Richmond,82.27933240206322,0.074102964118565,0.064910845531294,0.031762295081967,0.083843117164899,0.180478821362799,0.060264462229918,0.087363494539782,0.065522620904836,91.11818638731016,VA Congressional District 4,10.5,0.067562870150475,1282.0,0.32,0.262066469450825,70.98518518518519,0.454580435973538,C,90.74481964426217,88.29881243168514,0.155881998860485,0.459944858941182
73,517600411001,0.0,0.036178956624733055,0.35451249932702833,0.8312501121619439,55.077759384756654,0.0,1.9926558677685948,19.525754136822773,45.78339366620752,0.651705565529623,0.651705565529623,Richmond,82.27933240206322,0.163375224416517,0.155069382781663,0.028132992327366,0.074262825334737,0.09861932938856,0.032095766533675,0.035906642728905,0.053859964093357,75.31431494612795,VA Congressional District 4,14.7,0.17182242774526,557.0,0.4,0.363821043375267,74.068,0.787511961577135,D,91.68829287279824,89.18919485968509,0.312077988250349,0.459944858941182
74,517600411002,0.0,0.06794988492477559,0.33715560686455165,0.8244751311709552,66.78214155647382,0.0,4.5378388337924696,22.515973464187322,55.060214919651045,0.361034164358264,0.361034164358264,Richmond,82.27933240206322,0.217913204062788,0.210148804464134,0.053846153846154,0.142138009049774,0.048402710551791,0.014815709929459,0.034164358264081,0.012003693444137,85.02222078179965,VA Congressional District 4,14.7,0.17182242774526,1083.0,0.32,0.252050115075224,73.62751677852349,0.739941556042487,D,91.21316361100703,88.89012897354473,0.27331677859823,0.459944858941182
75,517600411003,5.251176920027201e-06,0.07172357659538156,0.3048087905163247,0.8464994158035,94.11370003443525,0.0004942076894791895,6.750171173094581,28.686683078512395,79.66719209825527,0.303823991618648,0.303823991618648,Richmond,82.27933240206322,0.224724986904138,0.217028213308421,0.035455861070912,0.093593045032774,0.164024390243902,0.054602322728871,0.100576217915139,0.040335254059717,86.73982309011006,VA Congressional District 4,14.7,0.17182242774526,1909.0,0.32,0.248276423404618,72.63764705882353,0.63303963175408,C,91.76113383776264,89.2266272337103,0.245651605364676,0.459944858941182
76,517600412001,0.0,0.10128429655575015,0.3803488817329843,0.6593318644897652,78.73214623966942,0.0,7.974330048209366,29.94568377869605,51.91061277548209,0.459097320169252,0.459097320169252,Richmond,82.27933240206322,0.201692524682652,0.193767089458382,0.031446540880503,0.083009618941916,0.061377245508982,0.019280381260725,0.023977433004231,0.033850493653032,86.75512459986912,VA Congressional District 4,17.0,0.240783044577155,1418.0,0.32,0.21871570344425,73.02849002849003,0.675249090959084,D,90.00608200699655,87.53326010278148,0.278531090894419,0.459944858941182
77,517600413001,1.5024331905520992e-06,0.12418380194294952,0.47418365169940474,0.5496915500025541,164.4697232644628,0.00024710477107344766,20.424475539485766,77.98885397153352,90.40761710973369,0.554805194805195,0.554805194805195,Richmond,82.27933240206322,0.743801652892562,0.741258167497091,0.102079395085066,0.269459579673079,0.448017950635752,0.152327436694742,0.140495867768595,0.168904958677686,69.49828319430095,VA Congressional District 4,16.7,0.448162058159816,1936.0,0.4,0.27581619805705,74.97834912043302,0.885825982919305,D,90.36073744490332,88.36206534560382,0.508639736624871,0.459944858941182
78,517600413002,0.04898043911214869,0.2807921328706354,0.5427020164474967,0.2353253173139481,468.68481767217634,22.956388174780542,131.60300959825528,254.35619562901744,110.2934034389348,0.441943127962085,0.441943127962085,Richmond,82.27933240206322,0.620649651972158,0.616883538408705,0.1309963099631,0.345791729976123,0.361769352290679,0.122648404215839,0.153132250580046,0.112529002320186,82.6271867565974,VA Congressional District 4,16.7,0.448162058159816,862.0,0.48,0.199207867129365,70.76928495949278,0.431264085224052,D,89.80523968607328,86.4181930478569,0.40111549065777,0.459944858941182
79,517600414001,0.0,0.1592876316567711,0.46481380377169634,0.5010265247162128,86.89995961432507,0.0,13.842088758034896,40.39230077594123,43.53918476354453,0.473354231974922,0.473354231974922,Richmond,82.27933240206322,0.553930530164534,0.549502042648117,0.164325842696629,0.433771893588896,0.27953216374269,0.094349739232041,0.068555758683729,0.149908592321755,77.99029700613573,VA Congressional District 4,13.8,0.288601519017601,1094.0,0.4,0.240712368343229,73.10714285714286,0.683743278190372,D,90.41429465839619,88.34107887215985,0.420553784108658,0.459944858941182
80,517600414002,0.0,0.0747852745100181,0.33782627533651555,0.7268589820610006,67.86816865702478,0.0,5.0755396235078045,22.927650631313128,49.33058798438934,0.382922535211268,0.382922535211268,Richmond,82.27933240206322,0.534330985915493,0.529707918086134,0.033962264150943,0.089650388457269,0.345971563981043,0.11721222227975,0.127640845070423,0.129401408450704,81.02158940140534,VA Congressional District 4,13.8,0.288601519017601,1136.0,0.32,0.245214725489982,73.51465798045602,0.727753262526502,D,90.83065663237457,88.7838362953628,0.355974640929754,0.459944858941182
81,517600416001,0.033063788843938346,0.33073742597538436,0.4703064103900881,0.27258628234484694,601.9515861937557,19.90280014018409,199.08791817952246,283.101689731405,164.08374503213957,0.214492753623188,0.214492753623188,Richmond,82.27933240206322,0.350724637681159,0.344278763145503,0.059782608695652,0.157808503836317,0.351174934725848,0.119002755833895,0.066666666666667,0.193236714975845,92.4140589373781,VA Congressional District 4,10.1,0.180361418332539,1035.0,0.48,0.149262574024616,70.35568326947637,0.386596776312841,D,89.50840571502425,86.45498266233336,0.233756828514047,0.459944858941182
82,517600416002,9.010551355637451e-06,0.1338957469814381,0.46258334835105425,0.5645003604253018,109.6949147842057,0.0009884116631153593,14.68768255509642,50.743040977961435,61.922818932506885,0.202928870292887,0.202928870292887,Richmond,82.27933240206322,0.48326359832636,0.478133543797109,0.03921568627451,0.103517877739331,0.517460317460318,0.176223271525035,0.092050209205021,0.248953974895398,77.19481941079661,VA Congressional District 4,10.1,0.180361418332539,478.0,0.48,0.346104253018562,73.04665314401623,0.677210633940126,C,91.24738121118506,88.65149616819728,0.303062602604505,0.459944858941182
83,517600501001,7.017008618717108e-05,0.09117767905814966,0.48149718893146853,0.6758178948310511,242.96761382920107,0.017049058403086337,22.153223115243343,116.98822306014692,164.20186129017446,0.473128598848368,0.473128598848368,Richmond,82.27933240206322,0.241996233521657,0.234470925370699,0.0,0.0,0.464827586206897,0.158111805712294,0.099811676082862,0.217514124293785,72.89578826279548,VA Congressional District 4,11.4,0.196277618537953,1062.0,0.48,0.38882232094185,74.75527039413382,0.861734383151589,B,91.71359845775731,88.99112505196115,0.32062055527015,0.459944858941182
84,517600501002,0.0,0.1984341147903695,0.3551175204613122,0.5642074754773347,171.8816420087236,0.0,34.10718148071625,61.03818252295683,96.97690731864094,0.143513789581205,0.143513789581205,Richmond,82.27933240206322,0.073033707865168,0.063830973917981,0.007109004739336,0.018765681628101,0.477735849056604,0.162553672127675,0.161899897854954,0.161389172625128,91.97374043626836,VA Congressional District 4,11.4,0.196277618537953,1958.0,0.4,0.201565885209631,71.53488372093024,0.513945653516992,B,91.15491274082336,88.19064028422788,0.183147898218318,0.459944858941182
85,517600502001,0.0,0.20149244255196672,0.396947674213533,0.5547475841985634,175.14095883608815,0.0,35.28957958677686,69.52179626951332,97.15902380853994,0.088082901554404,0.088082901554404,Richmond,82.27933240206322,0.058031088082901,0.048679411159537,0.014150943396226,0.037354328523862,0.455505279034691,0.154903903640248,0.128497409326425,0.184455958549223,89.5744343174109,VA Congressional District 4,9.3,0.07455880352172,965.0,0.48,0.278507557448033,72.60456273764258,0.629466658939949,B,91.20905515852817,88.28043186279699,0.17217433455662,0.459944858941182
86,517600502002,0.0,0.2856639297344669,0.38639252070485436,0.3992180501702633,152.8231636960514,0.0,43.656065495867765,59.04972744260789,61.00976543158861,0.095890410958904,0.095890410958904,Richmond,82.27933240206322,0.066330209084355,0.057060924156492,0.032858707557503,0.086737323626055,0.405268490374873,0.137616906391838,0.204758471521269,0.083633741888969,96.33817191518298,VA Congressional District 4,9.3,0.07455880352172,1387.0,0.4,0.114336070265533,70.77583697234353,0.431971676099667,B,90.81804488632508,86.87480456244019,0.147306007459113,0.459944858941182
87,517600502003,0.0,0.24546752086465756,0.3915173999259114,0.45103615087925736,90.71921669421488,0.0,22.26862121671258,35.518151843434346,40.91764630853994,0.0,0.0,Richmond,82.27933240206322,0.043478260869565,0.033982106419714,0.0,0.0,0.434782608695652,0.147773018990027,0.168642951251647,0.134387351778656,96.22465922363853,VA Congressional District 4,9.3,0.07455880352172,759.0,0.4,0.154532479135342,70.64547677261614,0.417893302022618,B,91.02156853929,87.26609845243226,0.11236787182568,0.459944858941182
88,517600503001,0.0,0.22550299294458595,0.44278760731187,0.4697456715868644,171.89523279155188,0.0,38.76288946740128,76.11307883608815,80.74704157024793,0.107984293193717,0.107984293193717,Richmond,82.27933240206322,0.024869109947644,0.015188207609579,0.03182256509161,0.084002212263883,0.434741784037559,0.147758970804008,0.115837696335078,0.18717277486911,93.99926303828234,VA Congressional District 4,10.0,0.103209141633944,1528.0,0.4,0.174497007055414,71.32124352331606,0.490873376654907,B,91.31137825199778,87.56339343094153,0.158169367026673,0.459944858941182
89,517600504001,0.0,0.2698374354970958,0.4105944332336638,0.41790811742351713,251.64322827134984,0.0,67.90276337695133,103.32330868916436,105.16374778925619,0.067226890756303,0.067226890756303,Richmond,82.27933240206322,0.046541693600517,0.037075952291497,0.0,0.0,0.436397400185701,0.148328685400838,0.16677440206852,0.137039431157078,93.69703022862072,VA Congressional District 4,8.5,0.087311640673154,1547.0,0.48,0.210162564502904,71.2919254658385,0.487707145080818,B,91.15321091592111,87.38042229850879,0.137941719033768,0.459944858941182
90,517600504002,0.0,0.30527936269937106,0.40370957496122745,0.4097197502532377,215.89205627869606,0.0,65.90738935261709,87.15769027777777,88.4552393801653,0.04672131147541,0.04672131147541,Richmond,82.27933240206322,0.064754098360656,0.055469166124164,0.039106145251397,0.10322872165626,0.871165644171779,0.297936923466719,0.229508196721311,0.236065573770492,93.84932381142842,VA Congressional District 4,8.5,0.087311640673154,1220.0,0.48,0.174720637300629,70.3021582733813,0.380816293319759,B,91.437220180479,87.39203244263592,0.161914009452577,0.459944858941182
91,517600505001,0.0,0.2379390048269046,0.4627060744517811,0.44123207814715615,276.03423555555554,0.0,65.67931130624426,127.72271754820936,121.79515939393939,0.09672619047619,0.09672619047619,Richmond,82.27933240206322,0.108630952380952,0.099781620680763,0.012820512820513,0.033842383107089,0.446716899892357,0.151879731711579,0.138392857142857,0.170386904761905,90.45285573176228,VA Congressional District 4,13.8,0.141254793221162,1344.0,0.48,0.242060995173095,72.00724054706356,0.564958279380244,C,91.04408631741516,87.70300446184558,0.181407166429505,0.459944858941182
92,517600505002,0.00245544984378937,0.3013335795992023,0.5096170981727239,0.29549358419172794,495.01461190312216,1.215483551470977,149.1645249586777,252.26791007116626,146.27364189853077,0.034980988593156,0.034980988593156,Richmond,82.27933240206322,0.02509505703422,0.015416397853152,0.017591339648173,0.046435962747751,0.727989487516426,0.248668530876992,0.215969581749049,0.20532319391635,94.66312214345936,VA Congressional District 4,13.8,0.141254793221162,1315.0,0.48,0.178666420400798,69.90174966352625,0.337573783681091,C,90.68460331446434,87.02107056723021,0.137388409495551,0.459944858941182
93,517600505003,0.01209943405419587,0.36203663569272154,0.45420728104278846,0.38947594057631074,260.52962339990813,3.1522609974916733,94.32126835399448,118.3344518755739,101.47002012167124,0.0,0.0,Richmond,82.27933240206322,0.476340694006309,0.471141910282545,0.153611393692777,0.405488899527257,0.008178100863244,0.000974006756253,0.00811176205498,0.0,98.0488709501993,VA Congressional District 4,13.8,0.141254793221162,2219.0,0.4,0.037963364307278,70.47491909385113,0.399473762865819,B,91.11125777217187,86.8193247307208,0.236388895442173,0.459944858941182
94,517600506001,0.0,0.31192929849072487,0.4190438040901981,0.3501481056825065,304.74019283516986,0.0,95.05739457300275,127.69948966483011,106.70420124655647,0.084269662921348,0.084269662921348,Richmond,82.27933240206322,0.040262172284644,0.030734089157506,0.01304347826087,0.03443094629156,1.011299435028248,0.346158406598316,0.239700374531835,0.26310861423221,94.58980959148516,VA Congressional District 4,7.8,0.12201389831489,1068.0,0.48,0.168070701509275,69.28279883381924,0.270729598614352,A,90.05028621855169,86.7642150407449,0.148056100316329,0.459944858941182
95,517600506002,0.08832096337280347,0.5844336205477892,0.3139205571965516,0.18226897645206597,974.5191753374655,86.07047239107493,569.5417699357208,305.92160252066117,177.62461262167125,0.042988019732206,0.042988019732206,Richmond,82.27933240206322,0.077519379844961,0.068361178742339,0.0,0.0,0.957241379310345,0.327556471932909,0.238900634249471,0.250176180408739,100.0,VA Congressional District 4,7.8,0.12201389831489,1419.0,0.48,0.0,67.13833214030065,0.039135873150133,B,89.62813182978681,85.54062260576083,0.10000924031208,0.459944858941182
96,517600602001,0.0,0.09709308436935603,0.5642349995699829,0.6508442669163951,258.5881182966024,0.0,25.107117986685033,145.90446681588614,168.3005942860422,0.536885245901639,0.536885245901639,Richmond,82.27933240206322,0.829508196721311,0.827815588566018,0.112324492979719,0.296503624850876,0.399082568807339,0.135488266963053,0.149180327868852,0.136065573770492,56.68072815573517,VA Congressional District 4,17.1,0.528496571990582,1220.0,0.48,0.382906915630644,74.15490533562823,0.796897386168569,D,91.7977221876652,89.14801707913291,0.520347780740123,0.459944858941182
97,517600602002,0.0,0.20010338570848699,0.4690727550903584,0.44644238675275205,71.22583333103765,0.0,14.252530399449036,33.41009787419651,31.798231030762167,0.58890290037831,0.58890290037831,Richmond,82.27933240206322,0.988735919899875,0.988624092389856,0.113744075829384,0.300250906049623,0.714592274678112,0.244058411726252,0.345431789737171,0.071339173967459,75.90175568270179,VA Congressional District 4,17.1,0.528496571990582,799.0,0.4,0.199896614291513,73.0404984423676,0.676545951066648,D,91.54695806797908,88.50415579819993,0.554479805600212,0.459944858941182
98,517600602003,0.0,0.07145333500816481,0.4756337143574928,0.5871171963321191,49.180100952708905,0.0,3.514082229109275,23.39171408861341,28.87448298668503,0.480662983425414,0.480662983425414,Richmond,82.27933240206322,0.92817679558011,0.927463749326844,0.025089605734767,0.06622917984398,0.62089552238806,0.211816392635597,0.375690607734807,0.007366482504604,61.72842903039037,VA Congressional District 4,17.1,0.528496571990582,543.0,0.4,0.328546664991835,76.03555555555556,1.0,D,91.85022038631901,89.14361833866779,0.535778146203736,0.459944858941182
99,517600604001,0.0,0.090738652362349,0.4899275964190154,0.674534796026222,174.63735855601468,0.0,15.84635856749311,85.55966132231404,117.79897503213955,0.405570060922541,0.405570060922541,Richmond,82.27933240206322,0.944299390774587,0.94374640638697,0.124513618677043,0.328679331654841,0.687224669603524,0.234640936480698,0.123585726718886,0.283724978241949,56.14526590283708,VA Congressional District 4,18.5,0.58972954121447,1149.0,0.48,0.389261347637651,72.39390088945362,0.606716031764104,D,92.00471572141952,89.14355745731108,0.518180384737271,0.459944858941182
